##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
plant-type cell wall	Gene Ontology	GO:0009505	51	306	8.55460013713e-05	0.00975224415633	Barthea11894|Barthea38796|Barthea17455|Barthea17318|Barthea34310|Barthea44795|Barthea38524|Barthea18392|Barthea39423|Barthea06196|Barthea35900|Barthea28879|Barthea20242|Barthea01581|Barthea41856|Barthea40402|Barthea00016|Barthea31238|Barthea16227|Barthea06162|Barthea21897|Barthea06730|Barthea30745|Barthea35219|Barthea34309|Barthea28237|Barthea37458|Barthea07655|Barthea24718|Barthea28857|Barthea01967|Barthea38742|Barthea07667|Barthea33365|Barthea01968|Barthea06935|Barthea12492|Barthea12497|Barthea12496|Barthea12498|Barthea23907|Barthea33516|Barthea29813|Barthea36988|Barthea21073|Barthea46295|Barthea22551|Barthea14532|Barthea06729|Barthea42627|Barthea14382	http://amigo.geneontology.org/amigo/term/GO:0009505
hydroquinone:oxygen oxidoreductase activity	Gene Ontology	GO:0052716	12	30	0.000101789842534	0.0111205402969	Barthea32546|Barthea33455|Barthea40324|Barthea16301|Barthea04983|Barthea25512|Barthea28899|Barthea06329|Barthea33379|Barthea37832|Barthea27193|Barthea02678	http://amigo.geneontology.org/amigo/term/GO:0052716
thylakoid	Gene Ontology	GO:0009579	57	364	0.000150053921203	0.0157376552557	Barthea28016|Barthea34245|Barthea17653|Barthea37549|Barthea21300|Barthea13292|Barthea23893|Barthea38070|Barthea33988|Barthea18072|Barthea39123|Barthea14201|Barthea45425|Barthea40421|Barthea40422|Barthea29778|Barthea11914|Barthea10876|Barthea27612|Barthea38163|Barthea06673|Barthea34059|Barthea08277|Barthea30728|Barthea24815|Barthea04176|Barthea15354|Barthea03144|Barthea45262|Barthea08947|Barthea18073|Barthea26211|Barthea08824|Barthea43515|Barthea32390|Barthea30049|Barthea08948|Barthea05643|Barthea03304|Barthea36871|Barthea36870|Barthea38126|Barthea04370|Barthea07157|Barthea15746|Barthea19969|Barthea04443|Barthea38012|Barthea31195|Barthea18634|Barthea25283|Barthea42864|Barthea00124|Barthea32671|Barthea30284|Barthea33284|Barthea01505	http://amigo.geneontology.org/amigo/term/GO:0009579
response to insect	Gene Ontology	GO:0009625	14	44	0.000203623943122	0.020315349353	Barthea17034|Barthea01414|Barthea24737|Barthea28424|Barthea37676|Barthea26287|Barthea13498|Barthea09716|Barthea38308|Barthea04663|Barthea45417|Barthea14931|Barthea38307|Barthea20263	http://amigo.geneontology.org/amigo/term/GO:0009625
oxidation-reduction process	Gene Ontology	GO:0055114	101	769	0.000309681676031	0.0289994769483	Barthea04844|Barthea30632|Barthea24591|Barthea43875|Barthea05450|Barthea19834|Barthea12483|Barthea19636|Barthea36128|Barthea34917|Barthea01783|Barthea22207|Barthea30473|Barthea22267|Barthea02053|Barthea42613|Barthea09641|Barthea13707|Barthea31822|Barthea12492|Barthea08448|Barthea12497|Barthea12496|Barthea40558|Barthea12498|Barthea42864|Barthea06569|Barthea16670|Barthea39677|Barthea10362|Barthea10733|Barthea07259|Barthea28885|Barthea09000|Barthea02117|Barthea22135|Barthea06570|Barthea14772|Barthea37980|Barthea30464|Barthea26475|Barthea34549|Barthea30463|Barthea37176|Barthea14371|Barthea07261|Barthea07667|Barthea31195|Barthea12039|Barthea20742|Barthea07971|Barthea03954|Barthea14382|Barthea06888|Barthea32811|Barthea10347|Barthea18392|Barthea12041|Barthea27679|Barthea12043|Barthea34700|Barthea37749|Barthea02956|Barthea43981|Barthea23133|Barthea11728|Barthea10086|Barthea17104|Barthea22342|Barthea03780|Barthea40821|Barthea40820|Barthea15746|Barthea34828|Barthea41850|Barthea12059|Barthea34826|Barthea03971|Barthea11730|Barthea11987|Barthea04240|Barthea02766|Barthea04242|Barthea12060|Barthea25270|Barthea26469|Barthea16039|Barthea29589|Barthea19616|Barthea02972|Barthea00542|Barthea40704|Barthea41314|Barthea05320|Barthea20310|Barthea03997|Barthea44852|Barthea26790|Barthea43411|Barthea06948|Barthea14740	http://amigo.geneontology.org/amigo/term/GO:0055114
response to salt stress	Gene Ontology	GO:0009651	95	719	0.000384070957019	0.0344979204819	Barthea24214|Barthea16510|Barthea11361|Barthea11362|Barthea19331|Barthea32990|Barthea39597|Barthea40541|Barthea38589|Barthea00016|Barthea24509|Barthea22686|Barthea27127|Barthea31435|Barthea39605|Barthea23655|Barthea15358|Barthea24324|Barthea25908|Barthea04210|Barthea44459|Barthea29812|Barthea44598|Barthea43345|Barthea10682|Barthea20668|Barthea19221|Barthea38991|Barthea37414|Barthea28801|Barthea24545|Barthea24546|Barthea13820|Barthea36369|Barthea32390|Barthea27184|Barthea38905|Barthea20196|Barthea06800|Barthea34650|Barthea44316|Barthea40730|Barthea01443|Barthea44140|Barthea19558|Barthea00617|Barthea04808|Barthea00917|Barthea17866|Barthea41845|Barthea41610|Barthea09704|Barthea34382|Barthea22384|Barthea45013|Barthea23619|Barthea23618|Barthea14295|Barthea42890|Barthea37050|Barthea15746|Barthea28463|Barthea20720|Barthea19475|Barthea28200|Barthea32950|Barthea41218|Barthea33418|Barthea19478|Barthea18267|Barthea02024|Barthea43718|Barthea35740|Barthea01409|Barthea44533|Barthea22619|Barthea44534|Barthea02764|Barthea22965|Barthea31702|Barthea37688|Barthea11837|Barthea10721|Barthea43649|Barthea22966|Barthea13916|Barthea14613|Barthea03141|Barthea17858|Barthea44984|Barthea01414|Barthea04637|Barthea34928|Barthea02008|Barthea11145	http://amigo.geneontology.org/amigo/term/GO:0009651
lignin biosynthetic process	Gene Ontology	GO:0009809	26	129	0.000394713048992	0.0344979204819	Barthea37048|Barthea20870|Barthea42095|Barthea34454|Barthea12566|Barthea11856|Barthea11855|Barthea17086|Barthea32540|Barthea10859|Barthea24831|Barthea08773|Barthea02678|Barthea16393|Barthea34321|Barthea39644|Barthea17089|Barthea25512|Barthea34198|Barthea38721|Barthea04568|Barthea37158|Barthea33261|Barthea23763|Barthea29812|Barthea37832	http://amigo.geneontology.org/amigo/term/GO:0009809
response to heat	Gene Ontology	GO:0009408	54	358	0.000489724107386	0.0414211809538	Barthea43345|Barthea08163|Barthea29812|Barthea31827|Barthea33861|Barthea00593|Barthea28200|Barthea09793|Barthea22619|Barthea41867|Barthea22965|Barthea22966|Barthea10423|Barthea19475|Barthea01616|Barthea43297|Barthea12001|Barthea00394|Barthea17771|Barthea09704|Barthea14712|Barthea12861|Barthea46289|Barthea46288|Barthea43718|Barthea15622|Barthea23303|Barthea01414|Barthea04946|Barthea20942|Barthea41538|Barthea16018|Barthea26001|Barthea27184|Barthea24324|Barthea45430|Barthea33995|Barthea32950|Barthea15829|Barthea28463|Barthea45298|Barthea12017|Barthea10596|Barthea07600|Barthea03482|Barthea35110|Barthea38335|Barthea21120|Barthea41958|Barthea35729|Barthea22313|Barthea38905|Barthea01443|Barthea21096	http://amigo.geneontology.org/amigo/term/GO:0009408
PSII associated light-harvesting complex II	Gene Ontology	GO:0009517	7	12	0.000530754593755	0.0434887045258	Barthea01824|Barthea34245|Barthea37549|Barthea06673|Barthea30728|Barthea04370|Barthea07157	http://amigo.geneontology.org/amigo/term/GO:0009517
photosynthesis, light harvesting in photosystem II	Gene Ontology	GO:0009769	6	9	0.000811452937741	0.0607894172216	Barthea08824|Barthea21300|Barthea37549|Barthea30728|Barthea04370|Barthea07157	http://amigo.geneontology.org/amigo/term/GO:0009769
thylakoid membrane	Gene Ontology	GO:0042651	13	46	0.00086685140305	0.0616724647244	Barthea21930|Barthea26211|Barthea08824|Barthea17510|Barthea02270|Barthea34245|Barthea21300|Barthea03482|Barthea06673|Barthea40422|Barthea04370|Barthea07157|Barthea09340	http://amigo.geneontology.org/amigo/term/GO:0042651
manganese ion binding	Gene Ontology	GO:0030145	21	100	0.000870282682991	0.0616724647244	Barthea45715|Barthea03985|Barthea45731|Barthea45734|Barthea24718|Barthea45716|Barthea33751|Barthea33737|Barthea26657|Barthea33736|Barthea21450|Barthea33741|Barthea26659|Barthea20825|Barthea33744|Barthea33781|Barthea29737|Barthea29274|Barthea33750|Barthea33780|Barthea25582	http://amigo.geneontology.org/amigo/term/GO:0030145
signaling receptor activity	Gene Ontology	GO:0038023	16	66	0.000962445705942	0.06640875371	Barthea09729|Barthea41057|Barthea28408|Barthea10168|Barthea29839|Barthea10179|Barthea33848|Barthea41060|Barthea29821|Barthea10172|Barthea29832|Barthea10170|Barthea29824|Barthea29831|Barthea29835|Barthea29834	http://amigo.geneontology.org/amigo/term/GO:0038023
defense response to fungus	Gene Ontology	GO:0050832	52	354	0.0010399843937	0.0699189507766	Barthea37466|Barthea35621|Barthea28424|Barthea11894|Barthea43343|Barthea36480|Barthea30869|Barthea26287|Barthea22530|Barthea18392|Barthea10502|Barthea12301|Barthea32171|Barthea29289|Barthea20263|Barthea32504|Barthea07650|Barthea13151|Barthea12485|Barthea38308|Barthea13230|Barthea26914|Barthea29589|Barthea35471|Barthea28399|Barthea44150|Barthea26337|Barthea44817|Barthea38307|Barthea30809|Barthea39509|Barthea27184|Barthea45430|Barthea10066|Barthea29290|Barthea45417|Barthea45438|Barthea45298|Barthea19391|Barthea12492|Barthea25044|Barthea12497|Barthea12496|Barthea31195|Barthea12498|Barthea41667|Barthea09716|Barthea22592|Barthea04663|Barthea18934|Barthea25222|Barthea14382	http://amigo.geneontology.org/amigo/term/GO:0050832
extracellular matrix	Gene Ontology	GO:0031012	9	24	0.00107744647947	0.0706266167292	Barthea14295|Barthea38498|Barthea09332|Barthea34910|Barthea38589|Barthea24509|Barthea25582|Barthea21738|Barthea24036	http://amigo.geneontology.org/amigo/term/GO:0031012
response to fungus	Gene Ontology	GO:0009620	31	179	0.00111432471353	0.0712624243628	Barthea35621|Barthea35040|Barthea36601|Barthea16007|Barthea16008|Barthea13230|Barthea26309|Barthea36480|Barthea05928|Barthea28155|Barthea45084|Barthea10012|Barthea31703|Barthea09000|Barthea09721|Barthea44151|Barthea44150|Barthea44117|Barthea28237|Barthea35037|Barthea28620|Barthea39725|Barthea38944|Barthea35288|Barthea31195|Barthea18651|Barthea35447|Barthea22592|Barthea37520|Barthea32158|Barthea02862	http://amigo.geneontology.org/amigo/term/GO:0009620
fatty alcohol biosynthetic process	Gene Ontology	GO:1903175	6	10	0.00120813713755	0.0750442569028	Barthea12041|Barthea12043|Barthea41314|Barthea12039|Barthea11730|Barthea11728	http://amigo.geneontology.org/amigo/term/GO:1903175
molecular_function	Gene Ontology	GO:0003674	507	4938	0.00125928599203	0.0750442569028	Barthea20481|Barthea12653|Barthea08561|Barthea41880|Barthea22675|Barthea33986|Barthea22678|Barthea26953|Barthea40541|Barthea37943|Barthea26891|Barthea37438|Barthea08690|Barthea10971|Barthea06730|Barthea10596|Barthea45464|Barthea05854|Barthea37094|Barthea40310|Barthea39991|Barthea44368|Barthea43843|Barthea37317|Barthea09839|Barthea20067|Barthea12094|Barthea23796|Barthea31907|Barthea12252|Barthea20530|Barthea31908|Barthea04216|Barthea35447|Barthea17050|Barthea28931|Barthea14723|Barthea15220|Barthea23253|Barthea29466|Barthea35713|Barthea21296|Barthea03139|Barthea26229|Barthea39497|Barthea39269|Barthea15412|Barthea39968|Barthea07392|Barthea02682|Barthea34647|Barthea22922|Barthea27847|Barthea42780|Barthea21204|Barthea09486|Barthea09487|Barthea13959|Barthea26507|Barthea40081|Barthea00646|Barthea38361|Barthea18801|Barthea30065|Barthea24142|Barthea44540|Barthea14074|Barthea28407|Barthea28403|Barthea40885|Barthea08307|Barthea29969|Barthea34168|Barthea27742|Barthea44141|Barthea42231|Barthea36195|Barthea16703|Barthea43085|Barthea21532|Barthea45789|Barthea21531|Barthea14200|Barthea08994|Barthea32548|Barthea08734|Barthea07980|Barthea18445|Barthea05535|Barthea22740|Barthea34948|Barthea34940|Barthea45438|Barthea27082|Barthea31949|Barthea19900|Barthea41856|Barthea40690|Barthea14855|Barthea18185|Barthea19278|Barthea36769|Barthea19471|Barthea32062|Barthea05781|Barthea15851|Barthea13961|Barthea37042|Barthea35587|Barthea28614|Barthea39225|Barthea28619|Barthea34729|Barthea43951|Barthea02602|Barthea03875|Barthea31894|Barthea02874|Barthea25704|Barthea00250|Barthea29525|Barthea22287|Barthea28620|Barthea31391|Barthea35838|Barthea32847|Barthea34594|Barthea08228|Barthea46331|Barthea01256|Barthea25420|Barthea00384|Barthea34476|Barthea34579|Barthea22433|Barthea00951|Barthea01084|Barthea01428|Barthea12404|Barthea03350|Barthea01950|Barthea38070|Barthea00793|Barthea16849|Barthea29000|Barthea06635|Barthea08357|Barthea42402|Barthea45976|Barthea30143|Barthea08358|Barthea01727|Barthea43608|Barthea34983|Barthea33996|Barthea35248|Barthea28895|Barthea14815|Barthea21821|Barthea36015|Barthea32026|Barthea09175|Barthea42579|Barthea42578|Barthea33043|Barthea04663|Barthea46154|Barthea43774|Barthea15491|Barthea14667|Barthea09652|Barthea37673|Barthea36371|Barthea37674|Barthea28157|Barthea28155|Barthea30510|Barthea18239|Barthea12226|Barthea18231|Barthea17162|Barthea15625|Barthea29815|Barthea14565|Barthea17302|Barthea45151|Barthea45154|Barthea35714|Barthea27605|Barthea02306|Barthea16937|Barthea28275|Barthea34659|Barthea26513|Barthea17767|Barthea09492|Barthea09491|Barthea09490|Barthea32158|Barthea26109|Barthea27276|Barthea45705|Barthea29207|Barthea30170|Barthea31175|Barthea03015|Barthea26673|Barthea25814|Barthea38134|Barthea02546|Barthea11914|Barthea34625|Barthea22329|Barthea37458|Barthea32473|Barthea03062|Barthea05128|Barthea45338|Barthea05948|Barthea34432|Barthea29664|Barthea30558|Barthea15613|Barthea39109|Barthea37208|Barthea05333|Barthea09295|Barthea01485|Barthea31706|Barthea13353|Barthea09721|Barthea32375|Barthea19507|Barthea43641|Barthea33178|Barthea38346|Barthea00092|Barthea03764|Barthea25214|Barthea35229|Barthea42006|Barthea39621|Barthea42360|Barthea32407|Barthea02902|Barthea09264|Barthea03847|Barthea09266|Barthea09267|Barthea02643|Barthea03848|Barthea09612|Barthea02644|Barthea41543|Barthea44169|Barthea14550|Barthea04997|Barthea04996|Barthea06848|Barthea25697|Barthea16211|Barthea27738|Barthea41162|Barthea24755|Barthea14524|Barthea43446|Barthea45363|Barthea09874|Barthea03430|Barthea44603|Barthea24127|Barthea06934|Barthea33320|Barthea43043|Barthea20275|Barthea06629|Barthea40947|Barthea40944|Barthea40945|Barthea22477|Barthea27601|Barthea33284|Barthea30039|Barthea08287|Barthea08549|Barthea34318|Barthea42604|Barthea34314|Barthea34310|Barthea22121|Barthea36205|Barthea08719|Barthea08149|Barthea14323|Barthea23930|Barthea36410|Barthea38172|Barthea15027|Barthea16771|Barthea26606|Barthea29847|Barthea25093|Barthea32392|Barthea08714|Barthea22728|Barthea10354|Barthea39545|Barthea41720|Barthea41723|Barthea26298|Barthea07972|Barthea32087|Barthea09719|Barthea41110|Barthea14513|Barthea37180|Barthea35864|Barthea38547|Barthea24646|Barthea03795|Barthea12949|Barthea09533|Barthea28267|Barthea25790|Barthea46262|Barthea24795|Barthea24797|Barthea19081|Barthea32885|Barthea18258|Barthea32530|Barthea03726|Barthea19675|Barthea34687|Barthea26309|Barthea25762|Barthea19707|Barthea39801|Barthea11929|Barthea10437|Barthea08248|Barthea31950|Barthea22238|Barthea16227|Barthea31446|Barthea43499|Barthea23181|Barthea01409|Barthea41983|Barthea05928|Barthea13292|Barthea13293|Barthea38051|Barthea01606|Barthea46122|Barthea27495|Barthea11700|Barthea12860|Barthea45852|Barthea45851|Barthea45850|Barthea39503|Barthea10310|Barthea02073|Barthea30543|Barthea27331|Barthea43373|Barthea02989|Barthea02982|Barthea00129|Barthea28749|Barthea06729|Barthea36426|Barthea22666|Barthea41780|Barthea39753|Barthea04083|Barthea00610|Barthea39754|Barthea02188|Barthea05210|Barthea11198|Barthea03798|Barthea00016|Barthea41803|Barthea02910|Barthea15944|Barthea36634|Barthea17441|Barthea26589|Barthea31436|Barthea44178|Barthea17699|Barthea38673|Barthea32827|Barthea45881|Barthea29659|Barthea29658|Barthea14931|Barthea21160|Barthea44391|Barthea17748|Barthea07727|Barthea04913|Barthea21946|Barthea44345|Barthea16008|Barthea29387|Barthea35225|Barthea38012|Barthea45084|Barthea08683|Barthea15889|Barthea20263|Barthea30909|Barthea39977|Barthea08479|Barthea35131|Barthea27755|Barthea22462|Barthea17995|Barthea11115|Barthea05860|Barthea34309|Barthea22136|Barthea27570|Barthea30374|Barthea21508|Barthea03321|Barthea07465|Barthea07460|Barthea41250|Barthea09152|Barthea09153|Barthea34392|Barthea46172|Barthea23929|Barthea27502|Barthea04866|Barthea36601|Barthea36218|Barthea28857|Barthea36355|Barthea12614|Barthea29045|Barthea12619|Barthea28879|Barthea03041|Barthea44920|Barthea20128|Barthea41848|Barthea27952|Barthea25016|Barthea11283|Barthea37271|Barthea01968|Barthea02035|Barthea31271|Barthea43502|Barthea23452|Barthea46353|Barthea39725|Barthea06184|Barthea37292|Barthea05221|Barthea12058|Barthea03866|Barthea32895|Barthea07586|Barthea32950|Barthea14602|Barthea32772|Barthea03719|Barthea04726|Barthea21803|Barthea24034|Barthea17801|Barthea17800|Barthea10012|Barthea24375|Barthea31917|Barthea38681|Barthea23544|Barthea11930|Barthea08230|Barthea32974|Barthea31887|Barthea14930|Barthea38898|Barthea45268|Barthea16759|Barthea45599|Barthea01967|Barthea44339|Barthea31551|Barthea32458|Barthea23883|Barthea24577|Barthea08192|Barthea43061|Barthea10710|Barthea42417|Barthea08347|Barthea03912|Barthea11301|Barthea34510|Barthea03913	http://amigo.geneontology.org/amigo/term/GO:0003674
S-adenosylmethionine-dependent methyltransferase activity	Gene Ontology	GO:0008757	16	68	0.00125932391446	0.0750442569028	Barthea14766|Barthea14764|Barthea12182|Barthea39644|Barthea09753|Barthea17089|Barthea17088|Barthea35574|Barthea43792|Barthea34198|Barthea10504|Barthea24831|Barthea01843|Barthea11856|Barthea11855|Barthea17086	http://amigo.geneontology.org/amigo/term/GO:0008757
methylation	Gene Ontology	GO:0032259	15	62	0.00139242447461	0.0799268798506	Barthea14766|Barthea14764|Barthea39644|Barthea09753|Barthea14497|Barthea17088|Barthea43792|Barthea34198|Barthea10504|Barthea24831|Barthea01843|Barthea11856|Barthea11855|Barthea17089|Barthea17086	http://amigo.geneontology.org/amigo/term/GO:0032259
monooxygenase activity	Gene Ontology	GO:0004497	24	127	0.00140222596229	0.0799268798506	Barthea37048|Barthea10482|Barthea00579|Barthea10078|Barthea07259|Barthea34700|Barthea01783|Barthea23133|Barthea02053|Barthea10081|Barthea10086|Barthea22135|Barthea07261|Barthea20192|Barthea23410|Barthea28721|Barthea34828|Barthea34829|Barthea27726|Barthea10476|Barthea34826|Barthea03997|Barthea41387|Barthea41382	http://amigo.geneontology.org/amigo/term/GO:0004497
induced systemic resistance	Gene Ontology	GO:0009682	9	26	0.00169753116517	0.0942820004955	Barthea37091|Barthea28424|Barthea26287|Barthea09716|Barthea38308|Barthea04663|Barthea45417|Barthea38307|Barthea20263	http://amigo.geneontology.org/amigo/term/GO:0009682
cell wall modification	Gene Ontology	GO:0042545	14	57	0.0017566652235	0.0942820004955	Barthea08463|Barthea08464|Barthea16644|Barthea38626|Barthea38940|Barthea02552|Barthea42275|Barthea35081|Barthea38944|Barthea06854|Barthea30461|Barthea18115|Barthea18105|Barthea38942	http://amigo.geneontology.org/amigo/term/GO:0042545
response to bacterium	Gene Ontology	GO:0009617	31	185	0.00176194432658	0.0942820004955	Barthea27135|Barthea27547|Barthea27137|Barthea31112|Barthea17099|Barthea36480|Barthea09793|Barthea26287|Barthea31703|Barthea43132|Barthea19081|Barthea13498|Barthea38308|Barthea43400|Barthea08773|Barthea38307|Barthea39494|Barthea37091|Barthea35996|Barthea22831|Barthea45417|Barthea17034|Barthea11947|Barthea18651|Barthea28424|Barthea07972|Barthea09716|Barthea37520|Barthea32950|Barthea05948|Barthea25222	http://amigo.geneontology.org/amigo/term/GO:0009617
suberin biosynthetic process	Gene Ontology	GO:0010345	13	51	0.00191202257847	0.100266464015	Barthea37544|Barthea30733|Barthea39917|Barthea12043|Barthea12041|Barthea41314|Barthea24734|Barthea12039|Barthea22856|Barthea05641|Barthea05092|Barthea11730|Barthea11728	http://amigo.geneontology.org/amigo/term/GO:0010345
positive regulation of salicylic acid mediated signaling pathway	Gene Ontology	GO:0080151	9	27	0.0020999348913	0.103690782645	Barthea24715|Barthea17034|Barthea28424|Barthea26287|Barthea13498|Barthea09716|Barthea38308|Barthea45417|Barthea38307	http://amigo.geneontology.org/amigo/term/GO:0080151
regulation of pH	Gene Ontology	GO:0006885	10	33	0.00217505455587	0.103690782645	Barthea40322|Barthea11483|Barthea41115|Barthea33460|Barthea40325|Barthea33454|Barthea10625|Barthea09592|Barthea38641|Barthea27186	http://amigo.geneontology.org/amigo/term/GO:0006885
